0.520508,0.757324,0.522461,0.499268,0.479004,0.503906,0.532715,1.000000
0.505371,0.484863,0.449707,0.464111,0.483154,0.502441,0.501465,1.000000
0.452148,0.290283,0.462158,0.456543,0.464600,0.477783,0.525391,1.000000
