0.000000,0.753906,0.544922,0.540527,0.548828,0.000000,0.540039,1.050781
0.000000,0.526367,0.505859,0.537109,0.515625,0.517090,0.483643,0.998535
0.455322,0.000000,0.523926,0.000000,0.000000,0.515137,0.529297,0.998047
